val,treat
-0.06644161424,c_dmso
-0.07656897345,c_dmso
-0.1035752647,c_dmso
0.2033144085,c_dmso
0.1529845021,c_dmso
0.01549792849,c_dmso
-0.07165873868,c_dmso
-0.05355224797,c_dmso
0.1792317979,u_dmso
0.04754000092,u_dmso
0.04532669341,u_dmso
-0.1022271407,u_dmso
0.01138931157,u_dmso
-0.0819384885,u_dmso
-0.08710287269,u_dmso
-0.01221930189,u_dmso
